RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
NHM-SMAP,P-E-BSS,-1.49,4214,-0.195,-196,401,621,0.65,224,8,2954,2976
