RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
MARv3.13.0wBSS_15km,P-E-BSS,-0.03,40,-0.323,-14,88,178,0.49,74,17,15,2788
