RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
RACMO2.3p2_5.5km,P,-0.03,-47,-0.268,-111,253,338,0.75,163,83,323,3254
