RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
NHM-SMAP,P,-0.08,151,-0.599,-55,151,230,0.66,65,45,567,3254
