RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
CARRA,P-E-BSS,-0.07,-23,-0.082,-167,448,874,0.51,370,85,1664,2954
