RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
CARRA,P,-0.24,475,-0.544,-1,243,564,0.43,318,105,271,2850
