RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
MARv3.13.0noBSS_15km,P,-0.08,149,-0.537,-15,159,338,0.47,163,83,323,3254
