RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
NHM-SMAP,P-E-BSS,-0.02,16,-0.186,-50,103,141,0.73,20,21,2300,3037
