RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
MARv3.13.0wBSS_15km,P,-0.18,274,0.165,-184,437,564,0.77,318,105,271,2850
