RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
NHM-SMAP,P-E-BSS,0.03,-113,0.470,-63,137,178,0.77,74,17,15,2788
