RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
RACMO2.3p2_5.5km,P-E-BSS,-0.27,432,-0.602,-91,363,564,0.64,318,105,271,2850
