RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
MARv3.13.0wBSS_15km,P,-0.46,918,-0.473,-96,411,874,0.47,370,85,1664,2954
