RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
MARv3.13.0noBSS_15km,P,-0.22,514,0.087,-36,258,564,0.46,318,105,271,2850
