RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
RACMO2.3p2_5.5km,P-E-BSS,-0.02,-86,-0.150,-122,273,338,0.81,163,83,323,3254
