RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
MARv3.13.0noBSS_15km,P,0.01,-60,0.057,-42,86,141,0.61,20,21,2300,3037
