RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
CARRA,P,-0.18,274,-0.214,-122,397,874,0.45,370,85,1664,2954
